2025-08-05 07:18:14.2963 StratumServer SHARE FOUND: mainchain height 3471035, sidechain height 11380667, diff 136542270, client 192.168.0.27:44970, user paris, effort 20.911%
2025-08-05 08:55:51.5106 StratumServer SHARE FOUND: mainchain height 3471090, sidechain height 11381244, diff 141306629, client 192.168.0.122:36404, user islands, effort 21.021%
2025-08-05 10:20:56.3475 StratumServer SHARE FOUND: mainchain height 3471130, sidechain height 11381736, diff 140670406, client 192.168.0.176:35816, user kermit, effort 19.602%
2025-08-05 13:55:32.2944 StratumServer SHARE FOUND: mainchain height 3471228, sidechain height 11383052, diff 144732831, client 192.168.0.176:35816, user kermit, effort 44.098%
2025-08-05 23:10:17.1391 StratumServer SHARE FOUND: mainchain height 3471503, sidechain height 11386197, diff 140091229, client 192.168.0.176:35816, user kermit, effort 128.585%
2025-08-06 02:18:15.0767 StratumServer SHARE FOUND: mainchain height 3471589, sidechain height 11387274, diff 137296131, client 192.168.0.176:35816, user kermit, effort 45.617%
2025-08-06 06:10:12.4327 StratumServer SHARE FOUND: mainchain height 3471701, sidechain height 11388706, diff 140487089, client 192.168.0.27:45964, user paris, effort 57.754%
2025-08-06 06:17:09.9036 StratumServer SHARE FOUND: mainchain height 3471704, sidechain height 11388746, diff 140674001, client 192.168.0.134:46478, user phoebe, effort 1.851%
2025-08-06 06:45:32.7605 StratumServer SHARE FOUND: mainchain height 3471716, sidechain height 11388931, diff 143221206, client 192.168.0.169:35942, user maia, effort 6.642%
2025-08-06 09:14:13.8258 StratumServer SHARE FOUND: mainchain height 3471780, sidechain height 11389767, diff 143342829, client 192.168.0.134:46478, user phoebe, effort 34.109%
2025-08-07 05:05:11.2106 StratumServer SHARE FOUND: mainchain height 3472413, sidechain height 11396712, diff 149260842, client 192.168.0.122:36404, user islands, effort 248.300%
2025-08-07 05:12:05.9885 StratumServer SHARE FOUND: mainchain height 3472418, sidechain height 11396748, diff 149250243, client 192.168.0.176:44452, user kermit, effort 1.337%
2025-08-07 15:30:14.1139 StratumServer SHARE FOUND: mainchain height 3472736, sidechain height 11400302, diff 142860541, client 192.168.0.134:46478, user phoebe, effort 114.257%
2025-08-07 15:59:24.1306 StratumServer SHARE FOUND: mainchain height 3472752, sidechain height 11400475, diff 141639351, client 192.168.0.27:39874, user paris, effort 5.090%
2025-08-08 00:41:47.0504 StratumServer SHARE FOUND: mainchain height 3473044, sidechain height 11403565, diff 145612369, client 192.168.0.122:36404, user islands, effort 93.429%
2025-08-08 05:43:34.7731 StratumServer SHARE FOUND: mainchain height 3473203, sidechain height 11405332, diff 143651183, client 192.168.0.176:49814, user kermit, effort 56.379%
2025-08-08 06:13:36.2769 StratumServer SHARE FOUND: mainchain height 3473218, sidechain height 11405525, diff 143082307, client 192.168.0.134:46478, user phoebe, effort 5.522%
2025-08-08 13:17:48.9591 StratumServer SHARE FOUND: mainchain height 3473422, sidechain height 11407988, diff 145272851, client 192.168.0.176:49814, user kermit, effort 75.877%
2025-08-09 08:49:18.9478 StratumServer SHARE FOUND: mainchain height 3473957, sidechain height 11414851, diff 143566247, client 192.168.0.176:46732, user kermit, effort 216.358%
2025-08-10 08:10:54.5728 StratumServer SHARE FOUND: mainchain height 3474703, sidechain height 11423024, diff 150049160, client 192.168.0.176:52594, user kermit, effort 249.510%
2025-08-11 10:51:14.8920 StratumServer SHARE FOUND: mainchain height 3475469, sidechain height 11432428, diff 156069925, client 192.168.0.122:36404, user islands, effort 269.256%
2025-08-12 04:01:37.8427 StratumServer SHARE FOUND: mainchain height 3475920, sidechain height 11438370, diff 150913842, client 192.168.0.176:47856, user kermit, effort 181.196%
2025-08-12 14:27:33.7265 StratumServer SHARE FOUND: mainchain height 3476285, sidechain height 11442008, diff 152170986, client 192.168.0.134:46478, user phoebe, effort 106.353%
2025-08-12 17:13:12.8474 StratumServer SHARE FOUND: mainchain height 3476363, sidechain height 11442984, diff 148504637, client 192.168.0.176:47856, user kermit, effort 28.905%
2025-08-12 18:15:26.2152 StratumServer SHARE FOUND: mainchain height 3476390, sidechain height 11443363, diff 150036884, client 192.168.0.27:38146, user paris, effort 10.729%
2025-08-13 00:02:03.8580 StratumServer SHARE FOUND: mainchain height 3476572, sidechain height 11445362, diff 150320703, client 192.168.0.27:40998, user paris, effort 61.489%
2025-08-13 15:42:52.8146 StratumServer SHARE FOUND: mainchain height 3477044, sidechain height 11450848, diff 152588642, client 192.168.0.122:42058, user islands, effort 153.819%
2025-08-14 00:14:36.3219 StratumServer SHARE FOUND: mainchain height 3477286, sidechain height 11453837, diff 155115579, client 192.168.0.176:36538, user kermit, effort 85.810%
2025-08-14 06:58:07.9399 StratumServer SHARE FOUND: mainchain height 3477479, sidechain height 11456225, diff 146932715, client 192.168.0.176:54244, user kermit, effort 93.996%
2025-08-14 06:59:04.1781 StratumServer SHARE FOUND: mainchain height 3477479, sidechain height 11456229, diff 147865762, client 192.168.0.27:52552, user paris, effort 0.217%
2025-08-14 10:22:05.6447 StratumServer SHARE FOUND: mainchain height 3477575, sidechain height 11457381, diff 153020576, client 192.168.0.176:54244, user kermit, effort 46.002%
2025-08-15 05:02:28.9202 StratumServer SHARE FOUND: mainchain height 3478215, sidechain height 11464000, diff 162028870, client 192.168.0.176:48574, user kermit, effort 241.772%
2025-08-15 07:50:15.8876 StratumServer SHARE FOUND: mainchain height 3478306, sidechain height 11464977, diff 167171034, client 192.168.0.122:42058, user islands, effort 35.902%
2025-08-15 14:19:35.3717 StratumServer SHARE FOUND: mainchain height 3478497, sidechain height 11467219, diff 156884077, client 192.168.0.27:39824, user paris, effort 85.636%
2025-08-16 14:06:19.3642 StratumServer SHARE FOUND: mainchain height 3479145, sidechain height 11475561, diff 167401865, client 192.168.0.244:36912, user bingo, effort 248.908%
2025-08-16 17:11:20.9281 StratumServer SHARE FOUND: mainchain height 3479226, sidechain height 11476584, diff 164678857, client 192.168.0.27:35630, user paris, effort 30.075%
2025-08-16 17:11:35.6168 StratumServer SHARE FOUND: mainchain height 3479226, sidechain height 11476587, diff 164869727, client 192.168.0.122:42058, user islands, effort 0.079%
2025-08-17 21:23:32.1717 StratumServer SHARE FOUND: mainchain height 3480078, sidechain height 11486287, diff 139360205, client 192.168.0.27:47434, user paris, effort 328.648%
2025-08-18 02:39:12.4667 StratumServer SHARE FOUND: mainchain height 3480234, sidechain height 11488183, diff 143724790, client 192.168.0.122:42058, user islands, effort 59.847%
2025-08-19 18:13:06.0445 StratumServer SHARE FOUND: mainchain height 3481421, sidechain height 11502088, diff 171740562, client 192.168.0.134:35338, user phoebe, effort 369.778%
2025-08-20 17:17:27.0540 StratumServer SHARE FOUND: mainchain height 3482133, sidechain height 11510102, diff 155333865, client 192.168.0.176:37636, user kermit, effort 216.385%
2025-08-22 00:32:17.0517 StratumServer SHARE FOUND: mainchain height 3483029, sidechain height 11521083, diff 153883175, client 192.168.0.122:42058, user islands, effort 317.194%
2025-08-22 12:01:34.8152 StratumServer SHARE FOUND: mainchain height 3483416, sidechain height 11525169, diff 165168528, client 192.168.0.122:42058, user islands, effort 119.723%
2025-08-22 12:10:30.1096 StratumServer SHARE FOUND: mainchain height 3483421, sidechain height 11525226, diff 165343694, client 192.168.0.176:35646, user kermit, effort 1.555%
2025-08-22 23:28:45.8088 StratumServer SHARE FOUND: mainchain height 3483714, sidechain height 11529152, diff 164313404, client 192.168.0.122:42058, user islands, effort 108.283%
2025-08-23 00:21:38.2858 StratumServer SHARE FOUND: mainchain height 3483735, sidechain height 11529437, diff 165572502, client 192.168.0.176:35646, user kermit, effort 8.860%
2025-08-23 03:03:29.1514 StratumServer SHARE FOUND: mainchain height 3483800, sidechain height 11530339, diff 163296004, client 192.168.0.27:56792, user paris, effort 25.424%
2025-08-23 03:53:57.6136 StratumServer SHARE FOUND: mainchain height 3483817, sidechain height 11530618, diff 157975446, client 192.168.0.220:46046, user phoebe, effort 7.374%
2025-08-23 08:47:43.4126 StratumServer SHARE FOUND: mainchain height 3483939, sidechain height 11532378, diff 159574094, client 192.168.0.122:42058, user islands, effort 47.554%
2025-08-24 03:07:00.2552 StratumServer SHARE FOUND: mainchain height 3484585, sidechain height 11538851, diff 167427139, client 192.168.0.122:42058, user islands, effort 173.177%
2025-08-24 03:42:33.3827 StratumServer SHARE FOUND: mainchain height 3484597, sidechain height 11539053, diff 167838819, client 192.168.0.122:42058, user islands, effort 6.078%
2025-08-25 00:48:31.2492 StratumServer SHARE FOUND: mainchain height 3485169, sidechain height 11546436, diff 159322063, client 192.168.0.244:36200, user bingo, effort 205.882%
2025-08-25 03:37:50.6658 StratumServer SHARE FOUND: mainchain height 3485246, sidechain height 11547470, diff 165925266, client 192.168.0.27:40192, user paris, effort 28.103%
2025-08-26 08:12:14.2300 StratumServer SHARE FOUND: mainchain height 3486113, sidechain height 11557289, diff 135733506, client 192.168.0.220:46046, user phoebe, effort 334.680%
2025-08-26 13:57:19.3382 StratumServer SHARE FOUND: mainchain height 3486301, sidechain height 11559397, diff 153167383, client 192.168.0.27:39264, user paris, effort 58.209%
2025-08-26 22:01:49.5108 StratumServer SHARE FOUND: mainchain height 3486519, sidechain height 11562183, diff 149685946, client 192.168.0.176:49204, user kermit, effort 86.805%
2025-08-27 04:52:43.9152 StratumServer SHARE FOUND: mainchain height 3486707, sidechain height 11564643, diff 154261769, client 192.168.0.176:60846, user kermit, effort 68.928%
2025-08-27 12:26:35.9155 StratumServer SHARE FOUND: mainchain height 3486921, sidechain height 11567285, diff 154805744, client 192.168.0.27:43300, user paris, effort 78.637%
2025-08-28 10:43:57.7638 StratumServer SHARE FOUND: mainchain height 3487599, sidechain height 11575070, diff 147364747, client 192.168.0.86:51814, user Bill, effort 254.843%
2025-08-29 11:01:43.0599 StratumServer SHARE FOUND: mainchain height 3488332, sidechain height 11583576, diff 143216295, client 192.168.0.122:42058, user islands, effort 327.153%
2025-08-30 03:58:38.9474 StratumServer SHARE FOUND: mainchain height 3488833, sidechain height 11589605, diff 164145775, client 192.168.0.220:46046, user phoebe, effort 164.065%
2025-08-31 01:12:03.3865 StratumServer SHARE FOUND: mainchain height 3489482, sidechain height 11597002, diff 150918308, client 192.168.0.27:43478, user paris, effort 226.439%
NOTICE  2025-08-24 03:07:00.2552 StratumServer SHARE FOUND: mainchain height 3484585, sidechain height 11538851, diff 167427139, client 192.168.0.122:42058, user islands, effort 173.177%
NOTICE  2025-08-24 03:42:33.3827 StratumServer SHARE FOUND: mainchain height 3484597, sidechain height 11539053, diff 167838819, client 192.168.0.122:42058, user islands, effort 6.078%
NOTICE  2025-08-25 00:48:31.2492 StratumServer SHARE FOUND: mainchain height 3485169, sidechain height 11546436, diff 159322063, client 192.168.0.244:36200, user bingo, effort 205.882%
NOTICE  2025-08-25 03:37:50.6658 StratumServer SHARE FOUND: mainchain height 3485246, sidechain height 11547470, diff 165925266, client 192.168.0.27:40192, user paris, effort 28.103%
NOTICE  2025-08-26 08:12:14.2300 StratumServer SHARE FOUND: mainchain height 3486113, sidechain height 11557289, diff 135733506, client 192.168.0.220:46046, user phoebe, effort 334.680%
NOTICE  2025-08-26 13:57:19.3382 StratumServer SHARE FOUND: mainchain height 3486301, sidechain height 11559397, diff 153167383, client 192.168.0.27:39264, user paris, effort 58.209%
NOTICE  2025-08-26 22:01:49.5108 StratumServer SHARE FOUND: mainchain height 3486519, sidechain height 11562183, diff 149685946, client 192.168.0.176:49204, user kermit, effort 86.805%
NOTICE  2025-08-27 04:52:43.9152 StratumServer SHARE FOUND: mainchain height 3486707, sidechain height 11564643, diff 154261769, client 192.168.0.176:60846, user kermit, effort 68.928%
NOTICE  2025-08-27 12:26:35.9155 StratumServer SHARE FOUND: mainchain height 3486921, sidechain height 11567285, diff 154805744, client 192.168.0.27:43300, user paris, effort 78.637%
NOTICE  2025-08-28 10:43:57.7638 StratumServer SHARE FOUND: mainchain height 3487599, sidechain height 11575070, diff 147364747, client 192.168.0.86:51814, user Bill, effort 254.843%
NOTICE  2025-08-29 11:01:43.0599 StratumServer SHARE FOUND: mainchain height 3488332, sidechain height 11583576, diff 143216295, client 192.168.0.122:42058, user islands, effort 327.153%
NOTICE  2025-08-30 03:58:38.9474 StratumServer SHARE FOUND: mainchain height 3488833, sidechain height 11589605, diff 164145775, client 192.168.0.220:46046, user phoebe, effort 164.065%
NOTICE  2025-08-31 01:12:03.3865 StratumServer SHARE FOUND: mainchain height 3489482, sidechain height 11597002, diff 150918308, client 192.168.0.27:43478, user paris, effort 226.439%
NOTICE  2025-08-31 02:25:38.5155 StratumServer SHARE FOUND: mainchain height 3489507, sidechain height 0, diff 100000, client 192.168.0.122:36708, user islands, effort 100.001%
NOTICE  2025-08-31 02:26:09.9698 StratumServer SHARE FOUND: mainchain height 3489507, sidechain height 1, diff 100000, client 192.168.0.176:58814, user kermit, effort 200.002%
NOTICE  2025-08-31 02:39:35.5338 StratumServer SHARE FOUND: mainchain height 3489511, sidechain height 0, diff 100000, client 192.168.0.134:56802, user phoebe, effort 100.001%
NOTICE  2025-08-31 02:39:50.2247 StratumServer SHARE FOUND: mainchain height 3489512, sidechain height 1, diff 100000, client 192.168.0.122:44568, user islands, effort 200.002%
NOTICE  2025-08-31 02:40:20.6878 StratumServer SHARE FOUND: mainchain height 3489512, sidechain height 2, diff 100000, client 192.168.0.27:34808, user paris, effort 50.000%
NOTICE  2025-08-31 18:10:35.1191 StratumServer SHARE FOUND: mainchain height 3489970, sidechain height 11602940, diff 158189297, client 192.168.0.27:52972, user paris, effort 155.318%
NOTICE  2025-09-01 16:54:22.0260 StratumServer SHARE FOUND: mainchain height 3490715, sidechain height 11610961, diff 162991153, client 192.168.0.27:50420, user paris, effort 219.250%
NOTICE  2025-09-01 21:48:40.1380 StratumServer SHARE FOUND: mainchain height 3490861, sidechain height 11612603, diff 152333965, client 192.168.0.122:44568, user islands, effort 51.431%
NOTICE  2025-09-02 18:32:48.7865 StratumServer SHARE FOUND: mainchain height 3491426, sidechain height 11620039, diff 173454263, client 192.168.0.122:44568, user islands, effort 187.917%
NOTICE  2025-09-03 01:54:29.3643 StratumServer SHARE FOUND: mainchain height 3491683, sidechain height 11622565, diff 169804519, client 192.168.0.122:44568, user islands, effort 67.693%
NOTICE  2025-09-03 02:16:25.3041 StratumServer SHARE FOUND: mainchain height 3491692, sidechain height 11622693, diff 170261415, client 192.168.0.176:45920, user kermit, effort 3.691%
NOTICE  2025-09-04 05:25:45.4506 StratumServer SHARE FOUND: mainchain height 3492508, sidechain height 11632083, diff 150369255, client 192.168.0.134:56802, user phoebe, effort 284.519%
NOTICE  2025-09-05 00:00:57.5508 StratumServer SHARE FOUND: mainchain height 3493028, sidechain height 11638658, diff 159894762, client 192.168.0.122:44568, user islands, effort 180.236%
NOTICE  2025-09-05 08:44:01.7821 StratumServer SHARE FOUND: mainchain height 3493285, sidechain height 11641721, diff 164829189, client 192.168.0.122:44568, user islands, effort 82.936%
NOTICE  2025-09-05 18:44:33.8001 StratumServer SHARE FOUND: mainchain height 3493566, sidechain height 11645214, diff 164683414, client 192.168.0.122:44568, user islands, effort 95.762%
NOTICE  2025-09-06 05:42:00.8461 StratumServer SHARE FOUND: mainchain height 3493880, sidechain height 11649086, diff 163069101, client 192.168.0.176:42090, user kermit, effort 102.622%
